scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTest-1384_0e945cac8043fe5af615e4b2f0ddac8f,35,18.128,5988.12,0.00,0.00
question,WebQTest-1384_1ae1a6be469266690c163ee3f6e0293c,15,7.180,2605.04,0.00,0.00
question,WebQTest-1384_563b401a13e5a2b9bc3c9ec4bbe58962,23,9.577,3507.39,0.00,0.00
question,WebQTest-1384_744a496b907e407b16bc5d7c197dc3f0,18,7.978,2470.10,0.00,0.00
question,WebQTest-1384_74c0600ef5349cd456fdc405823140e7,51,20.940,7025.43,0.00,0.00
question,WebQTest-1384_765336ce498563d83d62643fccdd19e1,15,6.975,2578.59,0.00,0.00
question,WebQTest-1384_82d451237e3819f1b085a95e72a89aa4,54,27.138,8576.47,0.00,0.00
question,WebQTest-1384_9440ac3bd6d8053ca4d553da408a7cb0,56,21.450,6997.26,0.00,0.00
question,WebQTest-1384_ae0ef655e304be3e017fd9cd4955fd62,138,49.745,16712.24,0.00,0.00
question,WebQTest-1384_cb60fbc3dea230fc32682cbb8556ba62,149,32.105,10024.15,0.00,0.00
question,WebQTest-1384_fa2f7731ddb5e1a327b2e49b9fe9c9c5,15,7.500,2736.54,0.00,0.00
question,WebQTest-1387_0281ead9c42fde29e92269a2ccf10495,10,4.132,1630.60,0.00,0.00
question,WebQTest-1387_05e8d9daed68737095e3b0511502217b,10,5.343,1746.80,0.00,0.00
question,WebQTest-1387_1f2fc1ee00d1bd5714265c4651a700ad,80,37.219,11891.62,0.00,0.00
question,WebQTest-1387_46114008e5fa5395b2ea254aaea6985e,10,5.897,1912.10,0.00,0.00
question,WebQTest-1387_9bff9b3325534dae4908b820d4364101,14,6.733,2348.66,0.00,0.00
question,WebQTest-1387_c6146585b4ccc06a7cd611c93cba660c,58,30.405,9945.32,0.00,0.00
question,WebQTest-1387_c93b982bbc3358f769cd28fe07c446be,10,5.205,1689.19,0.00,0.00
question,WebQTest-1387_e519712761951b558bb7cbf4ea39198a,4,2.118,768.28,0.00,0.00
question,WebQTest-1470_888604e15ae965565efd2aa1eb615bab,18,7.479,2748.13,0.00,0.00
question,WebQTest-1470_c914b0ca5bf68616cc936d2a9a5c8f26,6,4.053,1358.09,0.00,0.00
question,WebQTest-1473_3d4ecc1165ae1c21499afb8f7b9e25a3,10,5.823,1881.04,0.00,0.00
question,WebQTest-1473_4cab2477ddfe14ba3e1ac774680a1f75,10,5.720,1812.93,0.00,0.00
question,WebQTest-1483_4c2bbfb641cc9cde2a873099756839a0,26,16.025,4521.40,0.00,0.00
question,WebQTest-1483_8520ca90bd1e650edf1dbcad90336227,18,7.702,2678.86,0.00,0.00
question,WebQTest-1513_020f93c678f201a55199a0c40d829467,54,22.426,6737.39,0.00,0.00
question,WebQTest-1513_0b65780e61d7cbd40456cde787327ceb,11,5.825,1883.81,0.00,0.00
question,WebQTest-1513_2041223735beb04c13089b0f2150fbf5,5,3.137,1158.37,0.00,0.00
question,WebQTest-1513_24c13551b792ceb6ce65520d29b87c61,212,17.089,5344.13,0.00,0.00
question,WebQTest-1513_5422fa602469c38418171ad342583759,131,60.835,19902.09,0.00,0.00
question,WebQTest-1513_5714a7a5f1feec1348045800b0c0c28c,6,3.476,1140.00,0.00,0.00
question,WebQTest-1513_690504fdf4005195e5ad48d4570cf03f,7,4.439,1403.06,0.00,0.00
question,WebQTest-1513_a60bea07c81573c12c93e515b219c8b0,19,10.570,3291.09,0.00,0.00
question,WebQTest-1513_a70c7fd7ecc2aef83d0149355d69ddd1,154,57.120,17951.44,0.00,0.00
question,WebQTest-1513_e367034b3791913e53838cc9c20880df,87,36.869,11957.38,0.00,0.00
question,WebQTest-1513_fd1f7b01422ed781a7688691219784f8,24,12.404,3994.66,0.00,0.00
question,WebQTest-1528_04810196a28df9032811889ca112f28b,24,11.584,3632.61,0.00,0.00
question,WebQTest-1528_08ea72e5d5ce1300f1ccc9fd0843dc1c,17,6.927,2526.91,0.00,0.00
question,WebQTest-1528_095fa5debd36c3c1e23980a2cb0dbe32,10,5.316,1750.24,0.00,0.00
question,WebQTest-1528_25853c768670cd164d7793f094ba7cbb,114,23.665,6911.04,0.00,0.00
question,WebQTest-1528_2a2de50d3b65cc5d2c88f54e283a4b8a,398,13.809,3387.60,0.00,0.00
question,WebQTest-1528_2f6fb6d585b98261a3ae6d2a112a4c91,36,19.143,5535.91,0.00,0.00
question,WebQTest-1528_3c46b1927984af39e94c640f800e85d6,92,34.662,11248.51,0.00,0.00
question,WebQTest-1528_3c737d4a4dbf3b5acb082a4a1e43d792,45,20.925,7022.05,0.00,0.00
question,WebQTest-1528_46a304cecca0e072121d7dc42befb590,24,10.091,3675.71,0.00,0.00
question,WebQTest-1528_4d68dbe4294e979290940881e3008e0d,27,11.302,4047.70,0.00,0.00
question,WebQTest-1528_505f2eda6be64caf7b48a166de833564,10,5.009,1565.19,0.00,0.00
question,WebQTest-1528_5d11d9c9cbbc8558d1d4af742af87b04,18,9.009,2885.29,0.00,0.00
question,WebQTest-1528_5fce6d8bbad1fe4d31e1b4c1f401437f,69,29.504,9438.60,0.00,0.00
question,WebQTest-1528_6a1f6b81ad80c4b595dee08b77147017,10,4.753,1508.35,0.00,0.00
question,WebQTest-1528_6ecf5c92092ae9080307178a28b8d589,85,13.399,4274.77,0.00,0.00
question,WebQTest-1528_70875f6ef2e81e80a7e94c9eff4337b8,36,17.037,5682.75,0.00,0.00
question,WebQTest-1528_7fa8488dddb1d79e22bcd8dd3618a772,22,11.638,3849.54,0.00,0.00
question,WebQTest-1528_836cde2e6cac496e51007560e3bba8d2,10,8.066,1580.80,0.00,0.00
question,WebQTest-1528_85c33f91f66c40cbea4858f668c2a72d,10,3.967,1434.09,0.00,0.00
question,WebQTest-1528_8638a8a3a3421a71e4422a7a1e9243ca,19,12.150,3914.70,0.00,0.00
question,WebQTest-1528_87deda135e48fdbc80ef86a95018f5c9,9,3.805,1215.79,0.00,0.00
question,WebQTest-1528_911cff6e81e18c2e78cb5a8423082bfa,10,4.502,1441.97,0.00,0.00
question,WebQTest-1528_a2545e6fb9ec1e16eeb3b30dd697a46f,10,4.948,1612.88,0.00,0.00
question,WebQTest-1528_a2694b95163afd08c03e36c6c195cab6,18,12.244,3022.83,0.00,0.00
question,WebQTest-1528_ac372aaf6e68f8a1bd4b4c8e75972875,30,16.437,4649.08,0.00,0.00
question,WebQTest-1528_ac9d054b50d6d55401844da4807076b2,30,11.559,4246.33,0.00,0.00
question,WebQTest-1528_b25a9574e0b9b246bd160a913101c438,10,7.689,2751.85,0.00,0.00
question,WebQTest-1528_b6c58e02192399b0d08d9b21d16b7c7a,10,4.808,1516.10,0.00,0.00
question,WebQTest-1528_b9c4c1e1aa28e8685efdd6addb7d907e,10,4.577,1656.44,0.00,0.00
question,WebQTest-1528_bc90865d2290e81cf10b04c182a63e3b,46,17.243,6255.45,0.00,0.00
question,WebQTest-1528_c10f21ff1b8944c429bdb86f46cc9196,1094,39.284,11974.75,0.00,0.00
question,WebQTest-1528_c3a338c3684d073518350521455aaa8f,33,14.845,5299.22,0.00,0.00
question,WebQTest-1528_d791f673ee714c5c8a94b46b9778dc89,16,6.971,2573.56,0.00,0.00
question,WebQTest-1528_e09ecb1702e4df28fe6e7dd0fe299a54,24,9.633,3476.99,0.00,0.00
question,WebQTest-1528_e1afb0de9f0365dc12b33198fb286896,10,4.519,1442.88,0.00,0.00
question,WebQTest-1528_e3a98a8d2bc57a5f296697098be44d08,15,7.496,2411.89,0.00,0.00
question,WebQTest-1528_e4576358163b568a25b6d3037836e483,16,6.735,2425.25,0.00,0.00
question,WebQTest-1528_f4031bab4675b90da1eff58abc5ecc91,56,21.053,6330.97,0.00,0.00
question,WebQTest-1528_f4911e93c40f00f8c256e3ccf42422c1,952,23.658,7572.99,0.00,0.00
question,WebQTest-1528_f53199bd0dc8e05479fc3b50195d846b,10,5.428,1715.18,0.00,0.00
question,WebQTest-1528_f8024d5f486967b395064aa07aa52d6e,19,7.621,2769.02,0.00,0.00
question,WebQTest-1528_f90ae5b46a74424dd0306102c95cb847,17,7.876,2824.09,0.00,0.00
question,WebQTest-1539_96ad8e19d4bfae4439f3839b16a5e190,42,17.049,4840.05,0.00,0.00
question,WebQTest-1547_233832822f99bd298ddc9886c37537b3,49,17.939,5688.76,0.00,0.00
question,WebQTest-1547_316b05297664f68c8dd5e61f08130769,20,8.851,3105.79,0.00,0.00
question,WebQTest-1547_480b406a8cdcc33169b39cc20be2f0df,51,27.336,8328.94,0.00,0.00
question,WebQTest-1547_9a301711fdf36a2e2d6fdd7b21d65d3c,657,26.452,7930.51,0.00,0.00
question,WebQTest-1560_01bd47cf839a907d796deff29832aa26,17,6.875,2409.94,0.00,0.00
question,WebQTest-1560_0d08f6c513d4c3c8d16b821b3eee3426,11,6.037,2198.05,0.00,0.00
question,WebQTest-1560_1bee868ed5551a3cfdba70a720adbc04,20,8.438,2956.73,0.00,0.00
question,WebQTest-1560_1cbd772457447bcfbbad0b67531e9c0b,49,22.762,7613.39,0.00,0.00
question,WebQTest-1560_210d8463ee35ff65448a711c4461f122,15,7.368,2301.81,0.00,0.00
question,WebQTest-1560_260b848263a65518db6f4418d93a311e,148,35.700,11167.95,0.00,0.00
question,WebQTest-1560_2d851e09c04c135c6499a8e7bcf24ee9,66,25.335,7761.74,0.00,0.00
question,WebQTest-1560_3c5c69e3800f38649fbe7828895879e8,11,6.391,2033.88,0.00,0.00
question,WebQTest-1560_3f9e3373173bba6e70a26c4df64aa943,17,8.950,3098.97,0.00,0.00
question,WebQTest-1560_540272628a3440c1e3ee0d073a890920,18,8.575,3074.52,0.00,0.00
question,WebQTest-1560_55ac7e9c2fb9a2b012a04c21d708e41d,6,3.205,1159.76,0.00,0.00
question,WebQTest-1560_597bd7b2c629237d470d67390eba7edb,42,14.962,5396.39,0.00,0.00
question,WebQTest-1560_5f4eeb5e3eb2a683cb6ccec4ddfa7e0e,6,3.390,1266.41,0.00,0.00
question,WebQTest-1560_61856c62660c382e9579ce72ec422a70,17,7.446,2620.53,0.00,0.00
question,WebQTest-1560_739cb11f9587d0d40e3be78ffb5416db,22,13.377,4233.87,0.00,0.00
question,WebQTest-1560_86f83d717aeac73a38f73b469bc5fd27,77,37.857,12846.44,0.00,0.00
question,WebQTest-1560_90fcd47c79538bff3242e85bfcda5964,72,30.744,9598.27,0.00,0.00
question,WebQTest-1560_9b121a33fc0ee97ee3a3c43ee4e02a78,6,3.590,1316.75,0.00,0.00
question,WebQTest-1560_9c92108cab15de86fd747fe1982c5294,116,48.080,14022.14,0.00,0.00
question,WebQTest-1560_a720c55d8c1ac8b92202531c043f6cdd,20,10.125,3682.98,0.00,0.00
question,WebQTest-1560_ac8af71653951589b9f019f502b6afa3,11,6.259,2257.65,0.00,0.00
question,WebQTest-1560_c1c1d3141d16ef82b72cf09954be0346,25,14.280,4568.35,0.00,0.00
question,WebQTest-1560_d87e6003e0bb73430e71d08cbc015b56,15,8.543,3050.63,0.00,0.00
question,WebQTest-1560_da1cbc3921acfc21e31dd60511bc8e08,27,11.157,3840.02,0.00,0.00
question,WebQTest-1560_e2ff014eae4ff8dbe3cacbb3e4b0002c,38,21.172,6132.61,0.00,0.00
question,WebQTest-1560_e80770095f92ecd052902b5f9850c636,15,7.174,2587.45,0.00,0.00
question,WebQTest-1560_fd6688bbf30871641ad813fcf09d673c,114,54.416,16550.88,0.00,0.00
question,WebQTest-1569_0b5333d98ef87008aa02d1fbc1554b05,11,6.124,1922.20,0.00,0.00
question,WebQTest-1569_4e73509d14bda62590480b655eee8751,48,18.471,6587.94,0.00,0.00
question,WebQTest-1569_6f91b128b3ff3663ab0fb24cb4bfd1b2,25,10.337,3755.58,0.00,0.00
question,WebQTest-159_bbbbf54885ccfa192f01115549bc19db,11,5.551,1972.79,0.00,0.00
question,WebQTest-1603_0d6b6392e292cca913dc993d8fd33d93,107,60.987,19622.45,0.00,0.00
question,WebQTest-1603_1f6f264bb8ed75d1f1faf9b26044401b,11,5.813,2086.30,0.00,0.00
question,WebQTest-1603_38a6be99c929582756a9a7019d8a8ef9,25,15.150,4824.12,0.00,0.00
question,WebQTest-1603_5aabdab4c50d62388224ccc564a50535,126,55.385,18705.15,0.00,0.00
question,WebQTest-1603_621f18c73958916ec425126166181b67,11,6.334,2011.41,0.00,0.00
question,WebQTest-1603_66cf01fb3373deb3f112935fbc2518da,28,17.035,4798.95,0.00,0.00
question,WebQTest-1603_6f7bafc08148c28d022ab04b0e6a4aaf,35,21.891,6697.38,0.00,0.00
question,WebQTest-1603_7ca9a8a41caa3634b454484965413fd3,13,6.538,2354.51,0.00,0.00
question,WebQTest-1603_7f42e6cf00b704d63971600cead27fea,11,5.766,1881.13,0.00,0.00
question,WebQTest-1603_a6d23d999e3bf256d36232e8ff17e675,6,3.413,1081.58,0.00,0.00
question,WebQTest-1603_b4ae7897b99465887b3e5c37c392fce6,11,6.705,2117.69,0.00,0.00
question,WebQTest-1603_c0228581809788c617b45f1c43535436,32,16.216,5845.21,0.00,0.00
question,WebQTest-1603_d064c6ddf1fdf0431213f2f07c60e71b,26,15.255,4964.31,0.00,0.00
question,WebQTest-1603_dc77e098c55d228b443e6bb57725461e,11,5.909,2155.05,0.00,0.00
question,WebQTest-1603_e92665e57d1cb0110944dbefb39b4684,11,6.211,1944.83,0.00,0.00
question,WebQTest-1603_ea3041d859476a701c044da9d666212e,11,6.427,2069.29,0.00,0.00
question,WebQTest-1603_eec12f71d62f9e0c87f9b05e82829d9d,6,3.505,1135.63,0.00,0.00
question,WebQTest-1603_fd6bc0723ffb931d6e283f5a968e4d03,11,6.954,2231.95,0.00,0.00
question,WebQTest-1667_00790b1fc8cab3b0beea1a08d4c633d9,9,5.114,1825.02,0.00,0.00
question,WebQTest-1667_a9f9a41653404ac7cdca2796b5df19cb,43,22.300,6802.30,0.00,0.00
question,WebQTest-1686_181825fe7646c43aa5701064e8bc73d2,10,9.093,2037.95,0.00,0.00
question,WebQTest-1686_25d8cfe552166174ddd7140cd2b6aeb9,125,34.802,11057.54,0.00,0.00
question,WebQTest-1686_265bee19d40b709de6478b8f70205bff,10,5.305,1668.72,0.00,0.00
question,WebQTest-1686_29e74083744b3631541b29b4094fb273,69,5.210,1837.78,0.00,0.00
question,WebQTest-1686_2e08825361a88f308bfd8faea2e225f0,19,9.922,3692.89,0.00,0.00
question,WebQTest-1686_47700e3f6b91f131e4cbdf7e5d8cb64d,95,31.329,10394.25,0.00,0.00
question,WebQTest-1686_4e89c1dffdc379421d43840f4194ca9e,15,7.610,2735.24,0.00,0.00
question,WebQTest-1686_4fa3b53f1047599414336495b9275a38,332,23.346,8030.81,0.00,0.00
question,WebQTest-1686_54ff28f66a579ea629293a246a3410bb,10,5.988,1957.06,0.00,0.00
question,WebQTest-1686_554811ebe1463287ee640a214683ea57,283,9.938,3357.22,0.00,0.00
question,WebQTest-1686_5b0246d0bc7172511480c78134ab2e39,83,40.549,13151.48,0.00,0.00
question,WebQTest-1686_66d1d64f0a7a4de1241baa7f8b34c42a,10,5.489,1955.37,0.00,0.00
question,WebQTest-1686_73c4a5625dc9db03b2331d9937b0fe71,11,4.678,1660.95,0.00,0.00
question,WebQTest-1686_80cf1e206617287917f0af7538f69ab8,71,24.200,8095.36,0.00,0.00
question,WebQTest-1686_87cdd7d2679849d6e7f286145aa6c15f,10,5.780,1865.89,0.00,0.00
question,WebQTest-1686_92f27159a96f716c1691371e64e5a604,25,11.944,3806.95,0.00,0.00
question,WebQTest-1686_97d1854efab5172bdfe763781a23257e,10,4.817,1739.54,0.00,0.00
question,WebQTest-1686_981dece7a8a3bd2c8fca1368b39e0cca,161,35.908,11552.62,0.00,0.00
question,WebQTest-1686_9bab9238e63a7d7a46ee57bd87baca72,10,5.746,1843.08,0.00,0.00
question,WebQTest-1686_9f2fd1f7d2cee3d36d73ff5e3ef8b2c1,398,17.454,4723.93,0.00,0.00
question,WebQTest-1686_a86f2ebf5f56d7c7a97bcf7f76fa2d8f,47,27.571,8380.99,0.00,0.00
question,WebQTest-1686_a965046ceb8f96e283925e0c41abb69a,17,10.453,3388.75,0.00,0.00
question,WebQTest-1686_b30993b3354e5b4bb3ded1e07150aef8,15,8.167,2914.98,0.00,0.00
question,WebQTest-1686_b955f51044a2123babff29671bfd4e70,77,17.707,5702.41,0.00,0.00
question,WebQTest-1686_c374fe555611a2e3aba1ba9ffd739d13,10,6.819,2192.84,0.00,0.00
question,WebQTest-1686_dea38577dc62de7675415718be1c9286,88,18.059,5814.65,0.00,0.00
question,WebQTest-1686_e6058a2132e81fbc9d9a22b2d74ceb04,10,9.039,1954.95,0.00,0.00
question,WebQTest-1686_ff336cfd0a1c70f4e9b1a89b268c559d,84,23.636,7656.45,0.00,0.00
question,WebQTest-1705_35c94dc6944d964963b44949d8ed512c,11,4.558,1646.94,0.00,0.00
question,WebQTest-1705_701858265dc8d32eee3d5fadd974a9f1,17,7.739,2787.57,0.00,0.00
question,WebQTest-1705_9b87c65bc0a5068bb2044b29f81f2342,19,9.285,2924.75,0.00,0.00
question,WebQTest-1705_b21b88494f9e92b507bace52eec29f2a,11,3.996,1429.33,0.00,0.00
question,WebQTest-1736_125140bfa1a60527bde6e40dce7fe54a,75,33.786,11064.11,0.00,0.00
question,WebQTest-1736_4454d34b021e5520491c987df3051425,23,11.032,3497.41,0.00,0.00
question,WebQTest-1736_8526fc2dec1ebbf627ccdf877d837b32,16,8.477,3108.38,0.00,0.00
question,WebQTest-1736_9a46ae131212bed576da6654db6d399e,13,5.816,1898.50,0.00,0.00
question,WebQTest-1736_ba22ae3bdd19c6f33eb70a2977cc7282,6,2.461,874.03,0.00,0.00
question,WebQTest-1742_3f76d491e90682cc29e3de2546e1f9c5,33,12.765,4215.27,0.00,0.00
question,WebQTest-1742_4449720a6e25f3093a8065ae980f0221,6,4.198,1530.45,0.00,0.00
question,WebQTest-1742_bedca5dd05ad5ab7a102072e28f15864,44,29.777,8794.74,0.00,0.00
question,WebQTest-1785_0943c2e85ef4350a9672b44cf93291d4,10,4.271,1506.38,0.00,0.00
question,WebQTest-1785_0ba51bc328c6a55f18a27da8b71af88b,22,8.091,2947.14,0.00,0.00
question,WebQTest-1785_0c2ef888f7d4db8c11f11a94192905ba,10,4.351,1536.44,0.00,0.00
question,WebQTest-1785_0f8e650edc29ff3b688f4b0f4b86992a,87,32.613,10188.71,0.00,0.00
question,WebQTest-1785_1c178196ae53ffd4b09e5787a35c3950,30,5.028,1723.64,0.00,0.00
question,WebQTest-1785_23fbfc07989820c1a44f16de0e5291be,10,4.005,1459.17,0.00,0.00
question,WebQTest-1785_26e798eb2a0fe5242b17946fe1188b74,10,4.113,1590.51,0.00,0.00
question,WebQTest-1785_29a126ec974a3d179b4f672c73360d9a,10,3.904,1424.36,0.00,0.00
question,WebQTest-1785_2abcb2c7b582e1ad27b458ab832ec0e4,96,25.278,8242.02,0.00,0.00
question,WebQTest-1785_2cbb2cad29c6e861c886d3c4a8eb3ce9,10,8.039,2893.93,0.00,0.00
question,WebQTest-1785_2f305b29aae1df0bd92d3d7eeb770d85,15,6.313,2274.89,0.00,0.00
question,WebQTest-1785_2fd3a482f02db22067954809fe7b222b,44,25.279,7819.29,0.00,0.00
question,WebQTest-1785_4246a6f9bf132a1fe043fe8f46530d7c,28,12.011,3895.96,0.00,0.00
question,WebQTest-1785_4ae1a0927e13f623451a04265c29dc4e,10,4.260,1561.86,0.00,0.00
question,WebQTest-1785_56ff6bb5ce866d2e3ba2044879edc2a3,10,4.115,1530.82,0.00,0.00
question,WebQTest-1785_64f7f636c2ecaa51fcf62618fe76820a,10,4.163,1518.47,0.00,0.00
question,WebQTest-1785_6e1e55b0316051b2aec513f70a70b4e2,16,6.720,2406.87,0.00,0.00
question,WebQTest-1785_759908f37fd43c40a532a73779dd793d,11,5.562,1730.24,0.00,0.00
question,WebQTest-1785_7f270088cf020ed82bc112370daec0e4,24,11.443,3708.94,0.00,0.00
question,WebQTest-1785_87df014c2b1d5440ea39f0d94fe211cb,324,11.009,3595.66,0.00,0.00
question,WebQTest-1785_8bad0a0cbda8b0e72f6a60d6917b95eb,15,7.350,2344.45,0.00,0.00
question,WebQTest-1785_8e2423e76bcbb0c35655fe66894978f5,10,4.631,1484.03,0.00,0.00
question,WebQTest-1785_8e46718c3fc1361ff1c02b62a853b402,10,4.260,1268.19,0.00,0.00
question,WebQTest-1785_8ea20168feb92c6e96c04d0fa86e15a9,2088,42.183,10674.21,0.00,0.00
question,WebQTest-1785_937b1f2f593b964f8533b5e6178b30ea,25,11.560,3677.12,0.00,0.00
question,WebQTest-1785_93e1fd62731faae7d41298333b69130b,18,9.356,3015.53,0.00,0.00
question,WebQTest-1785_98806527b045c387792db297c407c023,23,12.644,3273.62,0.00,0.00
question,WebQTest-1785_9ecb1e0e419ee56c63da7b3da5e40ac9,128,31.152,9785.71,0.00,0.00
question,WebQTest-1785_9ed6de7767498faf51fe594246b6652a,34,15.338,4850.40,0.00,0.00
question,WebQTest-1785_a46f6053d6c82eaf3574d4a8853999c3,44,9.180,3192.10,0.00,0.00
question,WebQTest-1785_a4ff15819ebbf43f35bfdbb9fe6e3828,15,7.101,2243.11,0.00,0.00
question,WebQTest-1785_a856a27ccacbf5c2abe9b1e3569998d1,21,8.769,2781.11,0.00,0.00
question,WebQTest-1785_ab4e437b94cc9d72a71a19dd664380fd,25,13.103,4083.12,0.00,0.00
question,WebQTest-1785_af362c96a2cac646e86161f0f87a1a9b,10,4.028,1440.31,0.00,0.00
question,WebQTest-1785_afeade6c28913208addc4d0685fadb3b,15,6.733,2460.38,0.00,0.00
question,WebQTest-1785_b246fc5a5d36688f50f1be1188a45432,38,13.430,4311.01,0.00,0.00
question,WebQTest-1785_b4d5faeb89f3e94de99881cfb0130422,25,13.885,3740.71,0.00,0.00
question,WebQTest-1785_b7fd1175aeb14738bdde795d1a75c8ab,71,32.646,10351.59,0.00,0.00
question,WebQTest-1785_bd2684abe96767b0564cea78024983f2,54,23.207,7563.85,0.00,0.00
question,WebQTest-1785_c751935ddac932c13b463f4695560dde,68,31.560,10259.24,0.00,0.00
question,WebQTest-1785_c98260470806382c10fedc92d19e1e41,1045,15.823,4776.49,0.00,0.00
question,WebQTest-1785_d74d32a8c6a9512c22aff68c266ee9c4,10,6.592,2120.89,0.00,0.00
question,WebQTest-1785_d88c4a6ea47cf2fbe4da35f0495e5504,28,10.930,3938.32,0.00,0.00
question,WebQTest-1785_e0f5bd8c1ccde7ddfa3be8bdf3122ebc,10,4.254,1410.78,0.00,0.00
question,WebQTest-1785_e7d9ebfefbe94a1c97fcf7df033acbe9,15,6.805,2408.92,0.00,0.00
question,WebQTest-1785_e87bdab8ec7e430243035f284919f6c5,87,36.408,11718.11,0.00,0.00
question,WebQTest-1785_ec70d96da19d23e536f9b26964887161,26,13.228,4246.57,0.00,0.00
question,WebQTest-1785_ed471d4e2f31b0c26f925ed5587123ab,10,4.482,1715.26,0.00,0.00
question,WebQTest-1785_ee9df68984cde21c3be056caefd6613f,10,7.796,1512.65,0.00,0.00
question,WebQTest-1785_f4a57ff81e8f60ff90735c3e1206bdc3,10,4.278,1513.91,0.00,0.00
question,WebQTest-1785_f920be15c35f359d50fd5a08901a5166,18,8.992,2911.46,0.00,0.00
question,WebQTest-1785_fdb7a181aeebb9a12bea9e01a41dd606,50,22.322,7402.82,0.00,0.00
question,WebQTest-1797_0a8f3340ee0c947b08068918a7bd18d6,1110,36.257,10819.54,0.00,0.00
question,WebQTest-1797_194b220adab0abb76bdf49354cfdf3ff,47,25.704,8232.68,0.00,0.00
question,WebQTest-1797_1f7ee4adbac76b1d1b843f0c8b106892,12,6.609,2067.25,0.00,0.00
question,WebQTest-1797_202ded8e5df1c80ea9770154e24e5ffb,852,45.276,13676.60,0.00,0.00
question,WebQTest-1797_2990386b75832159de0dc38540e13688,10,5.304,1711.10,0.00,0.00
question,WebQTest-1797_2c6192cd87066f2d11a1a5ab65aeece8,28,17.908,5504.61,0.00,0.00
question,WebQTest-1797_2fb9e2823ccf35d2103fa8846d6f2ca8,10,8.686,1892.27,0.00,0.00
question,WebQTest-1797_3120a5f02dccdf9fb59be9477e76a7da,43,14.647,5147.23,0.00,0.00
question,WebQTest-1797_345a0887c7012fd7647ad0c6f9783e67,40,21.851,7028.58,0.00,0.00
question,WebQTest-1797_386170d21af6b8637d7a42ba848b2e60,11,7.405,2364.04,0.00,0.00
question,WebQTest-1797_431f72b2979d844870b6df636d14ac61,51,24.631,7578.53,0.00,0.00
question,WebQTest-1797_504385c9271ab572b3213303b762e341,50,24.725,8152.14,0.00,0.00
question,WebQTest-1797_5373d9d04da65179a41e5d4669db121e,37,20.047,7359.58,0.00,0.00
question,WebQTest-1797_55859b14711d8a72722e48869e7af7be,49,24.772,8263.96,0.00,0.00
question,WebQTest-1797_5a1c66f408118c6342c4a0eb350b58de,66,33.804,11038.55,0.00,0.00
question,WebQTest-1797_5c79a2f70b136c7c704ea2a8b07bc58a,28,18.143,5142.27,0.00,0.00
question,WebQTest-1797_68a33792b0a1e18937dcd4b3f50d941e,206,45.951,14537.33,0.00,0.00
question,WebQTest-1797_6e07a94c61aafc2ffd9d6eba802dd88c,6,5.693,2043.18,0.00,0.00
question,WebQTest-1797_7d457e78902b86bcb3c3613a3d2321b6,38,20.825,6676.83,0.00,0.00
question,WebQTest-1797_94c181aaf8b644fe1097542faa7a4cf0,85,39.259,12710.15,0.00,0.00
question,WebQTest-1797_aebafe742230b5698eca4d082679871f,71,38.870,12305.64,0.00,0.00
question,WebQTest-1797_baf0cb85a501bfa2774e5724b6c67df7,15,10.072,3255.72,0.00,0.00
question,WebQTest-1797_c649eb96d88b8ed66a55b1335f59807d,11,7.682,2524.70,0.00,0.00
question,WebQTest-1797_cd2ffcb3be5bcfdcbc61ea440aca05e3,526,42.341,13307.63,0.00,0.00
question,WebQTest-1797_dea38577dc62de7675415718be1c9286,6,3.316,1186.20,0.00,0.00
question,WebQTest-1797_dece4ddacc57788e31bf70edc99f1f37,16,9.537,3018.90,0.00,0.00
question,WebQTest-1797_e80f96dbe8dbabca65d8a49838cad466,75,26.088,8547.84,0.00,0.00
question,WebQTest-1797_f2a2e2e91494abbc29bdf70800a5910e,34,19.007,6287.51,0.00,0.00
question,WebQTest-1802_0b1efb954250d417c58d39ccd891b696,534,14.789,4289.43,0.00,0.00
question,WebQTest-1802_18a4999497ccd2fae27570283a228147,45,22.627,7199.80,0.00,0.00
question,WebQTest-1802_1b45dd54d7f220b2c4ce6e4f9874b64a,33,14.668,4776.09,0.00,0.00
question,WebQTest-1802_916bd34c4114bbf9afe913d3cf88c771,22,12.634,4117.16,0.00,0.00
question,WebQTest-1807_0a58f5c10a1664797b73a9ca424fea7f,98,35.253,11428.77,0.00,0.00
question,WebQTest-1807_b0ecab5a92b635d2b713e3429d12c3b7,65,18.387,6634.64,0.00,0.00
question,WebQTest-1812_179b358fd4db2b454708a6448ec682de,119,54.433,17384.56,0.00,0.00
question,WebQTest-1812_2febacb3c783b84086cec1db4ae7470a,17,6.638,2329.37,0.00,0.00
